timestamp_ms,datetime_utc,datetime_kst,open_raw,high_raw,low_raw,close_raw,open_pct,high_pct,low_pct,close_pct,close_pct_label,volume,source_note
1676188800000,2023-02-12 08:00:00,2023-02-12 17:00:00,1400.5,1401.2,1396.2,1398.7,14.005,14.012,13.962,13.987,13.9870%,265.878,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676203200000,2023-02-12 12:00:00,2023-02-12 21:00:00,1398.8,1404.1,1397.6,1398.7,13.988,14.041,13.976,13.987,13.9870%,307.347,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676217600000,2023-02-12 16:00:00,2023-02-13 01:00:00,1398.3,1398.9,1389.4,1394.0,13.983,13.989,13.894,13.94,13.9400%,393.159,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676232000000,2023-02-12 20:00:00,2023-02-13 05:00:00,1394.0,1413.0,1392.5,1407.1,13.94,14.13,13.925,14.071,14.0710%,1060.158,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676246400000,2023-02-13 00:00:00,2023-02-13 09:00:00,1407.0,1420.4,1403.9,1410.5,14.07,14.204,14.039,14.105,14.1050%,1377.149,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676260800000,2023-02-13 04:00:00,2023-02-13 13:00:00,1410.5,1413.3,1404.6,1412.0,14.105,14.133,14.046,14.12,14.1200%,585.784,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676275200000,2023-02-13 08:00:00,2023-02-13 17:00:00,1411.7,1444.1,1411.7,1435.6,14.117,14.441,14.117,14.356,14.3560%,3137.002,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676289600000,2023-02-13 12:00:00,2023-02-13 21:00:00,1435.4,1445.1,1433.0,1443.8,14.354,14.451,14.33,14.438,14.4380%,1145.067,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676304000000,2023-02-13 16:00:00,2023-02-14 01:00:00,1444.0,1449.4,1434.4,1435.0,14.44,14.494,14.344,14.35,14.3500%,1755.115,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676318400000,2023-02-13 20:00:00,2023-02-14 05:00:00,1435.0,1439.0,1428.0,1428.7,14.35,14.39,14.28,14.287,14.2870%,503.743,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676332800000,2023-02-14 00:00:00,2023-02-14 09:00:00,1428.6,1435.7,1428.6,1432.8,14.286,14.357,14.286,14.328,14.3280%,443.897,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
