timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,datetime
1694577600000,1906.2,1927.0,1898.6,1910.7,685.029,1694591999999,1309898.3006,5106,392.685,751618.7636,0,2023-09-13 04:00:00
1694592000000,1910.7,1915.6,1904.1,1911.3,163.161,1694606399999,311592.1249,2203,74.611,142512.3794,0,2023-09-13 08:00:00
1694606400000,1911.2,1916.4,1905.8,1910.7,202.338,1694620799999,387083.2791,2619,109.766,210004.5559,0,2023-09-13 12:00:00
1694620800000,1910.6,1917.4,1907.9,1911.8,172.469,1694635199999,329833.0552,2361,97.444,186424.6510,0,2023-09-13 16:00:00
1694635200000,1911.5,1912.2,1908.1,1909.7,51.941,1694649599999,99221.0532,1412,27.268,52085.9572,0,2023-09-13 20:00:00
1694649600000,1909.7,1909.7,1893.1,1901.6,401.325,1694663999999,762115.3241,3834,188.840,358477.3343,0,2023-09-14 00:00:00
1694664000000,1901.6,1908.2,1901.6,1907.9,88.770,1694678399999,169012.1065,1426,48.554,92449.7901,0,2023-09-14 04:00:00
1694678400000,1908.0,1911.0,1904.0,1910.2,96.651,1694692799999,184268.1341,1566,49.232,93876.8609,0,2023-09-14 08:00:00
1694692800000,1910.1,1921.1,1909.7,1914.4,347.551,1694707199999,665648.5546,3627,182.674,349889.9844,0,2023-09-14 12:00:00
1694707200000,1914.5,1916.4,1909.4,1910.5,174.142,1694721599999,333065.1395,1915,84.583,161789.6112,0,2023-09-14 16:00:00
1694721600000,1910.6,1913.4,1905.3,1908.7,106.367,1694735999999,203107.9214,1651,41.157,78602.6145,0,2023-09-14 20:00:00
1694736000000,1908.3,1909.9,1897.6,1903.0,161.886,1694750399999,308143.7234,1917,94.886,180591.6037,0,2023-09-15 00:00:00
1694750400000,1902.8,1908.1,1901.0,1908.1,97.380,1694764799999,185391.8343,1564,51.273,97623.5790,0,2023-09-15 04:00:00
1694764800000,1908.2,1910.6,1904.7,1904.8,95.451,1694779199999,182156.9896,1601,44.257,84469.2707,0,2023-09-15 08:00:00
1694779200000,1904.7,1906.1,1896.6,1897.1,165.016,1694793599999,313782.6618,2025,95.403,181428.7518,0,2023-09-15 12:00:00
1694793600000,1897.4,1903.7,1895.7,1899.2,170.784,1694807999999,324367.5952,2136,82.704,157126.1076,0,2023-09-15 16:00:00
1694808000000,1899.1,1900.5,1890.0,1892.3,214.300,1694822399999,406033.4331,3170,128.084,242680.3170,0,2023-09-15 20:00:00
1694822400000,1892.3,1895.1,1887.1,1891.1,191.164,1694836799999,361497.1614,2442,93.613,177049.2176,0,2023-09-16 00:00:00
1694836800000,1890.7,1891.9,1884.8,1889.1,166.322,1694851199999,314069.0306,2179,83.056,156847.5876,0,2023-09-16 04:00:00
1694851200000,1888.9,1895.0,1888.2,1893.1,151.746,1694865599999,287102.7446,2236,76.489,144709.9320,0,2023-09-16 08:00:00
1694865600000,1893.1,1897.8,1892.7,1895.6,117.326,1694879999999,222405.9957,1880,57.946,109853.5581,0,2023-09-16 12:00:00
1694880000000,1895.5,1898.9,1892.1,1898.1,94.982,1694894399999,179956.1963,1476,52.301,99102.4073,0,2023-09-16 16:00:00
1694894400000,1898.1,1898.4,1894.8,1896.3,45.733,1694908799999,86716.1642,1023,18.494,35069.7666,0,2023-09-16 20:00:00
1694908800000,1896.4,1909.5,1895.7,1900.3,259.669,1694923199999,494041.9899,2959,135.851,258465.5738,0,2023-09-17 00:00:00
1694923200000,1900.3,1903.7,1899.5,1903.2,148.175,1694937599999,281773.0012,1767,91.537,174071.7428,0,2023-09-17 04:00:00
1694937600000,1903.3,1903.7,1898.4,1901.8,131.115,1694951999999,249242.8549,2105,53.055,100837.6784,0,2023-09-17 08:00:00
1694952000000,1901.9,1902.8,1898.3,1898.8,55.969,1694966399999,106371.1769,1246,29.017,55148.1485,0,2023-09-17 12:00:00
1694966400000,1898.8,1908.7,1898.5,1903.0,132.668,1694980799999,252613.5945,2088,62.274,118588.9962,0,2023-09-17 16:00:00
1694980800000,1903.0,1912.6,1901.5,1908.0,298.391,1694995199999,569587.5712,3248,157.585,300850.9983,0,2023-09-17 20:00:00
1694995200000,1908.2,1916.9,1903.6,1903.7,197.693,1695009599999,377809.4096,2695,91.666,175214.8590,0,2023-09-18 00:00:00
1695009600000,1903.9,1909.7,1901.3,1909.2,156.840,1695023999999,298781.0172,1852,101.838,194046.4887,0,2023-09-18 04:00:00
1695024000000,1909.2,1919.0,1906.1,1915.1,217.480,1695038399999,416085.3189,2376,100.295,191926.2886,0,2023-09-18 08:00:00
1695038400000,1915.2,1919.3,1910.6,1919.0,249.679,1695052799999,478386.5258,2575,131.582,252243.5460,0,2023-09-18 12:00:00
1695052800000,1919.3,1921.0,1901.7,1905.0,252.228,1695067199999,482148.9240,2974,109.928,210069.9072,0,2023-09-18 16:00:00
1695067200000,1904.9,1907.0,1902.3,1903.6,104.971,1695081599999,199944.7433,1915,40.424,77014.6675,0,2023-09-18 20:00:00
1695081600000,1903.7,1907.1,1898.0,1905.4,100.892,1695095999999,191949.7441,1737,58.039,110409.2220,0,2023-09-19 00:00:00
1695096000000,1905.2,1910,1902.6,1907.7,65.978,1695110399999,125759.4207,1485,36.798,70138.1537,0,2023-09-19 04:00:00
1695110400000,1907.7,1921,1907.2,1919.4,254.425,1695124799999,487338.2284,2644,149.880,287168.9133,0,2023-09-19 08:00:00
1695124800000,1919.4,1927.4,1910.9,1923.2,451.583,1695139199999,867510.7991,4091,238.626,458491.7284,0,2023-09-19 12:00:00
1695139200000,1923.6,1925.9,1913.1,1918.6,248.157,1695153599999,476245.3309,2623,118.986,228297.9788,0,2023-09-19 16:00:00
1695153600000,1918.6,1922.2,1915,1920.7,90.164,1695167999999,173096.9586,1506,39.175,75201.9211,0,2023-09-19 20:00:00
1695168000000,1920.7,1925.6,1917.3,1918.1,129.891,1695182399999,249615.0995,2034,55.277,106237.4615,0,2023-09-20 00:00:00
1695182400000,1918.2,1922.7,1915.6,1921.9,158.302,1695196799999,303811.7464,1889,67.746,130048.3723,0,2023-09-20 04:00:00
1695196800000,1922.1,1929.5,1920.1,1927.7,313.931,1695211199999,604657.7495,3386,169.278,326093.0636,0,2023-09-20 08:00:00
1695211200000,1927.6,1932,1926,1931.2,267.474,1695225599999,516056.8344,2800,153.307,295809.8150,0,2023-09-20 12:00:00
1695225600000,1931.2,1934.6,1924.2,1926.5,361.609,1695239999999,697977.5622,3540,196.874,380061.9214,0,2023-09-20 16:00:00
1695240000000,1926.3,1934.3,1926.2,1933.9,136.696,1695254399999,263938.1058,2115,78.452,151476.4268,0,2023-09-20 20:00:00
1695254400000,1934.1,1934.4,1926,1926.7,159.270,1695268799999,307588.7796,1990,78.446,151505.2850,0,2023-09-21 00:00:00
1695268800000,1926.6,1936,1924.1,1935.2,208.220,1695283199999,402335.9772,2326,123.027,237824.1669,0,2023-09-21 04:00:00
1695283200000,1935.2,1944.8,1928.2,1940.1,507.188,1695297599999,982941.3379,4853,270.208,523791.1762,0,2023-09-21 08:00:00
1695297600000,1940.4,1943.6,1933.2,1939,233.099,1695311999999,451757.2020,2951,124.717,241729.7543,0,2023-09-21 12:00:00
1695312000000,1938.9,1939.1,1931.5,1934,162.740,1695326399999,314983.7328,2077,88.811,171882.4602,0,2023-09-21 16:00:00
1695326400000,1934,1940,1933.1,1937.8,182.780,1695340799999,353970.2974,2082,96.516,186909.8882,0,2023-09-21 20:00:00
1695340800000,1938.2,1941.8,1929,1929.2,223.507,1695355199999,432381.6890,2520,121.531,235086.7603,0,2023-09-22 00:00:00
1695355200000,1929.2,1935.7,1929.1,1933.3,110.687,1695369599999,213913.7091,1885,64.946,125524.2838,0,2023-09-22 04:00:00
1695369600000,1933.3,1935.3,1930.1,1931.7,97.599,1695383999999,188623.2647,1582,56.527,109252.4066,0,2023-09-22 08:00:00
1695384000000,1931.4,1936.2,1929.4,1935.9,88.134,1695398399999,170308.2046,1601,49.136,94957.5439,0,2023-09-22 12:00:00
1695398400000,1936,1938.5,1928.3,1929.3,162.675,1695412799999,314698.5904,1898,64.704,125189.3113,0,2023-09-22 16:00:00
1695412800000,1929.5,1932.3,1927.5,1929.5,164.482,1695427199999,317380.6579,1940,92.317,178165.1194,0,2023-09-22 20:00:00
1695427200000,1929.5,1930.4,1925.7,1928.8,160.628,1695441599999,309761.5311,2019,73.991,142716.2728,0,2023-09-23 00:00:00
1695441600000,1928.8,1929.9,1926.9,1928.2,89.288,1695455999999,172151.9786,1515,44.261,85337.3450,0,2023-09-23 04:00:00
1695456000000,1928.2,1932,1927.2,1929.4,152.003,1695470399999,293249.3747,1689,89.896,173467.0680,0,2023-09-23 08:00:00
1695470400000,1929.4,1934.6,1928.5,1932.4,158.804,1695484799999,306762.9642,1712,58.914,113813.6636,0,2023-09-23 12:00:00
1695484800000,1932.5,1933.3,1929.7,1930,121.632,1695499199999,234926.1886,1937,47.326,91412.4763,0,2023-09-23 16:00:00
1695499200000,1930.1,1933.6,1927.6,1930.6,57.072,1695513599999,110167.1568,1542,30.609,59096.7119,0,2023-09-23 20:00:00
1695513600000,1930.6,1932.9,1926.5,1929.4,94.559,1695527999999,182502.6986,1506,30.605,59084.5892,0,2023-09-24 00:00:00
1695528000000,1929.6,1931.3,1927.3,1930.5,83.300,1695542399999,160727.1384,1254,55.452,107006.5918,0,2023-09-24 04:00:00
1695542400000,1930.6,1931,1926.9,1930.3,70.783,1695556799999,136556.1691,1148,44.210,85304.3885,0,2023-09-24 08:00:00
1695556800000,1930.1,1934.3,1927.9,1932.4,127.186,1695571199999,245504.1076,1337,50.215,96968.4021,0,2023-09-24 12:00:00
1695571200000,1932.8,1935.9,1928.1,1930,167.637,1695585599999,323897.7230,1780,70.729,136704.1919,0,2023-09-24 16:00:00
1695585600000,1930,1931.9,1923,1924,158.894,1695599999999,306175.6727,1802,68.202,131461.5653,0,2023-09-24 20:00:00
1695600000000,1924,1925.8,1912.1,1916.6,418.303,1695614399999,802726.1049,3191,216.488,415522.4630,0,2023-09-25 00:00:00
1695614400000,1916.7,1918.9,1913.6,1917,148.856,1695628799999,285274.3210,1522,87.161,167060.6751,0,2023-09-25 04:00:00
1695628800000,1916.9,1920,1913.9,1919.9,128.990,1695643199999,247186.4180,1531,69.592,133383.9553,0,2023-09-25 08:00:00
1695643200000,1919.9,1920.5,1913.9,1915.9,75.583,1695657599999,144922.9467,1339,44.374,85086.2816,0,2023-09-25 12:00:00
1695657600000,1915.9,1915.9,1908.2,1913.8,189.382,1695671999999,362083.8625,1928,72.736,139095.9350,0,2023-09-25 16:00:00
1695672000000,1913.6,1917,1912.4,1913.7,70.771,1695686399999,135516.0742,1234,37.156,71152.2013,0,2023-09-25 20:00:00
1695686400000,1913.8,1913.8,1908.2,1912.6,43.427,1695700799999,82982.1624,1099,26.008,49696.4468,0,2023-09-26 00:00:00
1695700800000,1912.5,1914.5,1909.6,1910.8,41.128,1695715199999,78655.0499,1051,21.338,40812.1217,0,2023-09-26 04:00:00
1695715200000,1910.7,1910.8,1905.1,1909.5,120.228,1695729599999,229451.9261,1958,66.585,127088.9453,0,2023-09-26 08:00:00
1695729600000,1909.6,1912.6,1908.3,1909.4,198.363,1695743999999,378984.7198,2118,77.979,148993.0150,0,2023-09-26 12:00:00
1695744000000,1909.4,1912.9,1909.1,1911.3,139.710,1695758399999,266914.7221,1918,57.360,109588.5067,0,2023-09-26 16:00:00
1695758400000,1911.2,1913.5,1906,1906,78.266,1695772799999,149467.1334,1594,37.312,71287.2333,0,2023-09-26 20:00:00
1695772800000,1905.9,1911.7,1905,1907.8,121.255,1695787199999,231468.5172,1801,51.418,98170.6147,0,2023-09-27 00:00:00
1695787200000,1907.8,1912.9,1907.1,1909,244.673,1695801599999,467420.9843,2398,98.768,188718.7597,0,2023-09-27 04:00:00
1695801600000,1909.1,1912.7,1898.5,1908.5,285.447,1695815999999,543562.6577,3415,127.697,243151.3234,0,2023-09-27 08:00:00
1695816000000,1909.3,1913.7,1900.9,1905.4,332.700,1695830399999,635056.7547,2502,114.316,218049.0336,0,2023-09-27 12:00:00
1695830400000,1906,1909.6,1902.8,1906.4,84.773,1695844799999,161653.5590,1745,43.601,83151.0090,0,2023-09-27 16:00:00
1695844800000,1906.3,1913,1905.1,1913,54.435,1695859199999,103936.6207,1356,27.758,52987.1121,0,2023-09-27 20:00:00
1695859200000,1912.9,1916.8,1904.3,1908.8,84.833,1695873599999,162158.0629,1904,42.795,81814.1149,0,2023-09-28 00:00:00
1695873600000,1908.9,1912.2,1902,1902.4,74.470,1695887999999,142032.2590,1660,33.169,63271.9307,0,2023-09-28 04:00:00
1695888000000,1902.1,1903,1890.1,1897.9,316.241,1695902399999,599953.0852,2839,125.943,239000.1726,0,2023-09-28 08:00:00
1695902400000,1897.8,1908.4,1897,1906.7,221.193,1695916799999,420476.8051,2686,95.492,181586.2210,0,2023-09-28 12:00:00
1695916800000,1906.9,1914.2,1904.4,1908.1,218.828,1695931199999,417783.8686,2436,127.073,242579.2620,0,2023-09-28 16:00:00
1695931200000,1908,1912,1905.1,1905.9,100.356,1695945599999,191486.8471,1503,48.411,92377.8050,0,2023-09-28 20:00:00
1695945600000,1906,1909.5,1897.5,1902.3,119.721,1695959999999,227813.1407,1544,59.011,112264.5436,0,2023-09-29 00:00:00
1695960000000,1902.2,1902.9,1887.6,1889.2,207.317,1695974399999,392667.2891,2635,97.504,184660.4140,0,2023-09-29 04:00:00
1695974400000,1889.1,1892.5,1886,1888.4,204.386,1695988799999,386127.8946,2157,116.507,220112.8302,0,2023-09-29 08:00:00
1695988800000,1888,1888.3,1869.9,1871.9,437.633,1696003199999,821648.3715,4658,183.205,343982.0596,0,2023-09-29 12:00:00
1696003200000,1872.1,1881,1870.9,1879.6,82.638,1696017599999,155042.6173,1895,40.659,76278.7883,0,2023-09-29 16:00:00
1696017600000,1879.5,1882.9,1874.6,1879.6,92.750,1696031999999,174213.7518,1575,41.933,78767.5625,0,2023-09-29 20:00:00
1696032000000,1879.4,1885.4,1879.3,1882.8,120.129,1696046399999,226118.4138,1427,55.811,105039.2899,0,2023-09-30 00:00:00
1696046400000,1882.4,1884.2,1879.7,1881.7,39.638,1696060799999,74597.4234,1188,18.411,34648.7029,0,2023-09-30 04:00:00
1696060800000,1881.4,1882.6,1877.7,1879.2,54.335,1696075199999,102149.3049,1421,23.455,44099.4935,0,2023-09-30 08:00:00
1696075200000,1879.1,1879.7,1870,1872.9,138.209,1696089599999,259181.1298,2158,60.071,112654.6329,0,2023-09-30 12:00:00
1696089600000,1872.7,1878.3,1870.6,1877,55.985,1696103999999,104981.3081,1499,32.673,61269.4174,0,2023-09-30 16:00:00
1696104000000,1877.1,1884.7,1876.6,1880,65.931,1696118399999,123911.4186,1814,31.535,59275.5874,0,2023-09-30 20:00:00
1696118400000,1880,1883.6,1877.7,1881.7,43.993,1696132799999,82721.4791,1112,26.417,49671.9203,0,2023-10-01 00:00:00
1696132800000,1881.7,1885.8,1879,1882.6,76.176,1696147199999,143392.9148,1693,39.344,74071.4801,0,2023-10-01 04:00:00
1696147200000,1882.6,1885,1871.4,1872.6,142.001,1696161599999,266333.6989,2131,61.918,116138.3323,0,2023-10-01 08:00:00
1696161600000,1872.6,1876.2,1871.4,1874.5,136.702,1696175999999,256141.1854,1956,60.729,113794.7893,0,2023-10-01 12:00:00
1696176000000,1874.5,1885.3,1874.1,1881.2,120.825,1696190399999,227088.1032,1872,71.940,135231.4912,0,2023-10-01 16:00:00
1696190400000,1881.3,1890,1874,1888.3,302.536,1696204799999,570059.4910,3861,145.882,274897.8322,0,2023-10-01 20:00:00
1696204800000,1888.3,1899,1886.9,1898.8,173.932,1696219199999,329218.7195,2431,83.814,158673.0206,0,2023-10-02 00:00:00
1696219200000,1898.9,1915.3,1896.4,1908.6,267.985,1696233599999,510438.6717,3246,155.360,296060.9684,0,2023-10-02 04:00:00
1696233600000,1908.8,1913.1,1905,1908.9,279.401,1696247999999,533567.2239,2831,141.537,270369.8549,0,2023-10-02 08:00:00
1696248000000,1908.7,1932,1908.2,1928.4,517.706,1696262399999,995616.2057,4556,348.010,669195.6267,0,2023-10-02 12:00:00
1696262400000,1928.4,1950.4,1922.9,1937.8,974.482,1696276799999,1888146.5689,9120,572.225,1109110.4545,0,2023-10-02 16:00:00
1696276800000,1937.8,1944.1,1918.4,1920.5,554.261,1696291199999,1071216.1634,6320,246.482,476462.2720,0,2023-10-02 20:00:00
1696291200000,1919.2,1923.3,1912.5,1921.2,205.461,1696305599999,394096.2212,2856,97.632,187301.2273,0,2023-10-03 00:00:00
1696305600000,1921.4,1925.5,1919,1921.6,179.141,1696319999999,344431.6566,2204,67.577,129936.3179,0,2023-10-03 04:00:00
1696320000000,1921.3,1933.3,1919.6,1929.3,245.638,1696334399999,473471.5032,3538,129.880,250393.9484,0,2023-10-03 08:00:00
1696334400000,1929.2,1929.6,1917.5,1921.1,275.928,1696348799999,530487.8785,3660,109.981,211427.5625,0,2023-10-03 12:00:00
1696348800000,1921.2,1923.7,1916.6,1917.4,111.955,1696363199999,214957.3845,2018,69.027,132537.9389,0,2023-10-03 16:00:00
1696363200000,1916.8,1921.5,1904.5,1911.6,198.531,1696377599999,379929.4955,3127,95.673,183106.2052,0,2023-10-03 20:00:00
1696377600000,1911.5,1934.5,1911.3,1930.2,297.619,1696391999999,573716.8494,4058,192.607,371340.9008,0,2023-10-04 00:00:00
1696392000000,1930.2,1933.7,1927,1927.3,137.114,1696406399999,264759.8612,2637,69.166,133589.0649,0,2023-10-04 04:00:00
1696406400000,1927.2,1936.6,1927,1933.9,137.966,1696420799999,266499.9853,2568,83.993,162257.4782,0,2023-10-04 08:00:00
1696420800000,1934,1938.9,1930.7,1937.4,184.112,1696435199999,356248.1495,3047,86.907,168185.4723,0,2023-10-04 12:00:00
1696435200000,1938.1,1945.5,1935.9,1942.8,283.463,1696449599999,550066.2478,3723,155.796,302412.1112,0,2023-10-04 16:00:00
1696449600000,1942.8,1949.1,1941.5,1948.6,206.738,1696463999999,402065.5885,2942,117.305,228158.9169,0,2023-10-04 20:00:00
1696464000000,1948.5,1949.3,1942.5,1944.1,223.343,1696478399999,434688.8576,2981,104.363,203159.2826,0,2023-10-05 00:00:00
1696478400000,1944.1,1950.1,1942.2,1949.5,215.960,1696492799999,420330.9099,3203,125.424,244143.8587,0,2023-10-05 04:00:00
1696492800000,1949,1954.2,1947,1953.7,237.472,1696507199999,463320.3972,3125,122.734,239456.4891,0,2023-10-05 08:00:00
1696507200000,1953.7,1968.7,1952.9,1962.9,748.284,1696521599999,1467784.8758,6882,426.184,835952.0822,0,2023-10-05 12:00:00
1696521600000,1963,1964,1950.9,1955.8,222.343,1696535999999,435010.4473,2751,96.062,187963.1577,0,2023-10-05 16:00:00
1696536000000,1956.4,1958.4,1951.5,1958.1,84.885,1696550399999,165941.2184,1801,49.950,97666.7085,0,2023-10-05 20:00:00
1696550400000,1957.7,1957.7,1951.2,1954.3,104.720,1696564799999,204601.8923,1803,49.875,97459.7109,0,2023-10-06 00:00:00
1696564800000,1953.5,1956.2,1948,1953.1,127.748,1696579199999,249391.3207,2117,58.769,114757.4945,0,2023-10-06 04:00:00
1696579200000,1953.2,1962.6,1948,1962,219.234,1696593599999,428497.9251,2473,135.562,265047.5239,0,2023-10-06 08:00:00
1696593600000,1962.1,1964,1944.8,1962.2,256.660,1696607999999,501310.3357,3380,126.100,246362.0902,0,2023-10-06 12:00:00
1696608000000,1962.3,1967.6,1954.4,1959.8,217.589,1696622399999,426624.0754,2576,123.844,242875.2495,0,2023-10-06 16:00:00
1696622400000,1959.4,1966.7,1957.4,1960.2,229.410,1696636799999,450111.8469,2659,137.323,269489.8504,0,2023-10-06 20:00:00
1696636800000,1959.6,1961.4,1954,1960.5,110.934,1696651199999,217267.1491,1779,57.385,112402.7141,0,2023-10-07 00:00:00
1696651200000,1960.4,1966,1958.3,1964.7,100.859,1696665599999,197869.0935,1618,61.300,120276.8348,0,2023-10-07 04:00:00
1696665600000,1964.7,1969,1963.1,1967.5,142.157,1696679999999,279516.9703,1942,74.003,145528.4853,0,2023-10-07 08:00:00
1696680000000,1967.3,1967.9,1962.6,1967,122.735,1696694399999,241210.6338,1807,66.875,131442.4390,0,2023-10-07 12:00:00
1696694400000,1967,1973.3,1964.8,1972.4,237.692,1696708799999,468046.8500,2707,138.800,273385.3233,0,2023-10-07 16:00:00
1696708800000,1972.6,1974.8,1968.6,1973.8,209.603,1696723199999,413380.1008,2236,108.886,214813.8048,0,2023-10-07 20:00:00
1696723200000,1973.9,1977.3,1968,1974,288.259,1696737599999,568519.3243,2464,109.765,216490.0171,0,2023-10-08 00:00:00
1696737600000,1973.8,1977.1,1971.3,1975.2,183.647,1696751999999,362598.0249,2101,96.288,190125.7634,0,2023-10-08 04:00:00
1696752000000,1975.2,1983.5,1974.1,1980.4,277.322,1696766399999,548844.9456,2746,136.119,269321.6052,0,2023-10-08 08:00:00
1696766400000,1980.1,1980.6,1968.1,1974.5,264.444,1696780799999,522190.3690,2747,114.433,226037.9391,0,2023-10-08 12:00:00
1696780800000,1974.2,1974.7,1966.1,1969.3,239.344,1696795199999,471482.5074,2314,134.473,264771.3503,0,2023-10-08 16:00:00
1696795200000,1969.4,1977.5,1966.9,1975.8,96.610,1696809599999,190572.5489,1846,57.869,114165.3280,0,2023-10-08 20:00:00
1696809600000,1975.8,1979.2,1972.1,1973.1,191.775,1696823999999,379058.6661,1830,65.436,129331.6004,0,2023-10-09 00:00:00
1696824000000,1973.1,1984.9,1971.4,1982.3,171.769,1696838399999,339877.7794,1758,110.503,218727.7853,0,2023-10-09 04:00:00
1696838400000,1982.1,2007.9,1980.8,2000.5,655.773,1696852799999,1308455.4493,5385,375.039,748341.0224,0,2023-10-09 08:00:00
1696852800000,2000.6,2004,1994.5,2001.4,469.529,1696867199999,938889.0780,3297,202.695,405361.9726,0,2023-10-09 12:00:00
1696867200000,2001.4,2037.6,2000.8,2015.7,1561.117,1696881599999,3149855.1225,11573,867.075,1749419.2904,0,2023-10-09 16:00:00
1696881600000,2015.7,2021.2,2014.8,2017.6,207.666,1696895999999,419084.9267,2951,114.902,231899.4817,0,2023-10-09 20:00:00
1696896000000,2017.5,2024.1,2013.4,2017.1,643.593,1696910399999,1299416.3882,4843,292.672,590946.3965,0,2023-10-10 00:00:00
1696910400000,2017.1,2019.3,2009,2010.8,398.932,1696924799999,803725.9711,4304,225.377,454039.5633,0,2023-10-10 04:00:00
1696924800000,2010.8,2017.8,2009.1,2016,246.103,1696939199999,495658.7145,3416,135.891,273709.3446,0,2023-10-10 08:00:00
1696939200000,2015.9,2020.9,2009.6,2018.1,270.385,1696953599999,544779.1845,3722,148.932,300104.9183,0,2023-10-10 12:00:00
1696953600000,2018.2,2024.1,2013.6,2017,222.789,1696967999999,450003.6163,3196,110.967,224169.7611,0,2023-10-10 16:00:00
1696968000000,2017,2027.7,2013.9,2014.9,135.543,1696982399999,273885.3277,2754,71.515,144565.7579,0,2023-10-10 20:00:00
1696982400000,2015,2021.3,2004.3,2005.7,236.491,1696996799999,475654.3494,3235,123.848,249126.4114,0,2023-10-11 00:00:00
1696996800000,2005.7,2015.9,2003.3,2006.1,168.748,1697011199999,338912.7425,2647,80.100,160873.0492,0,2023-10-11 04:00:00
1697011200000,2006.1,2009.9,1999.4,2001.9,215.649,1697025599999,432068.7605,2481,107.523,215450.9844,0,2023-10-11 08:00:00
1697025600000,2001.7,2003.2,1987.9,1987.9,336.755,1697039999999,672068.1691,2989,152.181,303751.1816,0,2023-10-11 12:00:00
1697040000000,1987.9,1989.9,1978.8,1983.6,457.510,1697054399999,908017.3093,3690,249.132,494505.1678,0,2023-10-11 16:00:00
1697054400000,1983.6,1985.5,1977.4,1985.3,159.886,1697068799999,316588.6391,1583,71.523,141657.6461,0,2023-10-11 20:00:00
1697068800000,1985.4,1993,1984.5,1990.4,198.459,1697083199999,394734.1197,1532,113.432,225638.2116,0,2023-10-12 00:00:00
1697083200000,1990.4,1994.5,1988.5,1991.8,112.505,1697097599999,224033.7679,1173,55.229,110003.5677,0,2023-10-12 04:00:00
1697097600000,1992.1,2011.7,1991.3,2002.2,355.531,1697111999999,711830.7298,3177,190.847,381997.7842,0,2023-10-12 08:00:00
1697112000000,2002.2,2004.6,1997.2,2000.5,140.027,1697126399999,280247.8576,1639,67.183,134464.0904,0,2023-10-12 12:00:00
1697126400000,2000.7,2030,2000.1,2011.8,319.460,1697140799999,642292.6559,2985,177.151,356238.4931,0,2023-10-12 16:00:00
1697140800000,2011.9,2014.3,2004,2006.9,125.643,1697155199999,252381.9048,1654,57.622,115767.6261,0,2023-10-12 20:00:00
1697155200000,2007,2010.7,2002.2,2010.5,119.100,1697169599999,239026.3923,1385,65.237,130949.7530,0,2023-10-13 00:00:00
1697169600000,2010.6,2013.3,2004.1,2004.8,159.576,1697183999999,320793.0214,1891,56.919,114424.7345,0,2023-10-13 04:00:00
1697184000000,2004.8,2005.5,2000.1,2003.5,125.615,1697198399999,251596.9774,1492,68.815,137841.1031,0,2023-10-13 08:00:00
1697198400000,2003.4,2005.5,1998.7,2002.2,124.290,1697212799999,248806.7814,1644,46.950,93992.7522,0,2023-10-13 12:00:00
1697212800000,2002.2,2003.1,1998.3,1999.8,51.819,1697227199999,103647.8647,1468,23.346,46694.6000,0,2023-10-13 16:00:00
1697227200000,1999.7,2005.2,1989.1,1997.4,251.657,1697241599999,502644.1923,2705,135.617,270879.9209,0,2023-10-13 20:00:00
1697241600000,1997.4,2002,1995.4,1998.6,96.266,1697255999999,192311.7734,1414,53.312,106518.0205,0,2023-10-14 00:00:00
1697256000000,1998.6,2002.5,1996.1,2002,70.531,1697270399999,141083.3382,1268,30.471,60943.6846,0,2023-10-14 04:00:00
1697270400000,2001.9,2003.1,2000.1,2001.6,127.057,1697284799999,254328.5560,1466,43.219,86514.5704,0,2023-10-14 08:00:00
1697284800000,2001.7,2002,1994.5,1995.4,75.990,1697299199999,151858.5805,1699,32.001,63963.4441,0,2023-10-14 12:00:00
1697299200000,1995.9,1998,1991,1991.6,78.422,1697313599999,156389.9889,1437,42.947,85646.8240,0,2023-10-14 16:00:00
1697313600000,1991.5,1992.4,1988.4,1991.1,104.567,1697327999999,208119.0853,1512,52.133,103765.9773,0,2023-10-14 20:00:00
1697328000000,1991.1,1995.7,1989.4,1994.3,265.446,1697342399999,528837.1004,2295,144.575,288050.8759,0,2023-10-15 00:00:00
1697342400000,1994.4,1998.5,1993.8,1993.9,77.365,1697356799999,154406.9122,1210,41.197,82237.5595,0,2023-10-15 04:00:00
1697356800000,1993.9,1995.2,1990.1,1992.2,88.664,1697371199999,176665.4666,1188,43.865,87404.2986,0,2023-10-15 08:00:00
1697371200000,1992.2,1997.3,1990.2,1993.6,210.551,1697385599999,419749.3517,2296,88.161,175769.7622,0,2023-10-15 12:00:00
1697385600000,1993.7,1998.3,1990.3,1996,95.837,1697399999999,191123.5549,1669,48.093,95934.2775,0,2023-10-15 16:00:00
1697400000000,1996.1,2009.6,1995.4,2007.6,278.902,1697414399999,559036.5203,3019,163.301,327312.9174,0,2023-10-15 20:00:00
1697414400000,2007.7,2008.8,2003.2,2007.3,117.099,1697428799999,234929.7539,1697,52.150,104633.8880,0,2023-10-16 00:00:00
1697428800000,2007.5,2030.9,2005.4,2026.6,791.206,1697443199999,1599238.6617,7095,410.632,830140.9747,0,2023-10-16 04:00:00
1697443200000,2026.8,2028,2014.4,2018.4,210.719,1697457599999,425886.6686,2394,97.531,197142.9907,0,2023-10-16 08:00:00
1697457600000,2018.2,2130.9,2016.2,2045.2,2717.345,1697471999999,5590539.6201,22005,1506.514,3099623.4339,0,2023-10-16 12:00:00
